Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Firefox 98.0,,,2022-04-07 15:51:12,2022-04-07 15:51:16,3.625s,PASSED
"comment(""And Appointment page is displayed"")",Firefox 98.0,,,2022-04-07 15:51:16,2022-04-07 15:51:16,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-07 15:51:16,2022-04-07 15:51:16,0.631s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Firefox 98.0,,,2022-04-07 15:51:16,2022-04-07 15:51:17,0.731s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Firefox 98.0,,,2022-04-07 15:51:17,2022-04-07 15:51:17,0.482s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Firefox 98.0,,,2022-04-07 15:51:17,2022-04-07 15:51:18,0.492s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Firefox 98.0,,,2022-04-07 15:51:18,2022-04-07 15:51:18,0.443s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Firefox 98.0,,,2022-04-07 15:51:18,2022-04-07 15:51:19,0.480s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Firefox 98.0,,,2022-04-07 15:51:19,2022-04-07 15:51:20,0.806s,PASSED
click(CommentLabelObject),Firefox 98.0,,,2022-04-07 15:51:20,2022-04-07 15:51:20,0.659s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Firefox 98.0,,,2022-04-07 15:51:20,2022-04-07 15:51:21,0.495s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Firefox 98.0,,,2022-04-07 15:51:21,2022-04-07 15:51:21,0.521s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Firefox 98.0,,,2022-04-07 15:51:21,2022-04-07 15:51:21,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-07 15:51:21,2022-04-07 15:51:22,0.660s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Firefox 98.0,,,2022-04-07 15:51:22,2022-04-07 15:51:23,0.619s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Firefox 98.0,,,2022-04-07 15:51:23,2022-04-07 15:51:27,4.736s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Firefox 98.0,,,2022-04-07 15:51:27,2022-04-07 15:51:28,0.314s,PASSED
"comment(""Then he should be able to book a new appointment"")",Firefox 98.0,,,2022-04-07 15:51:28,2022-04-07 15:51:28,0.003s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Firefox 98.0,,,2022-04-07 15:51:28,2022-04-07 15:51:28,0.298s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Firefox 98.0,,,2022-04-07 15:51:28,2022-04-07 15:51:28,0.268s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Firefox 98.0,,,2022-04-07 15:51:28,2022-04-07 15:51:29,0.267s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Firefox 98.0,,,2022-04-07 15:51:29,2022-04-07 15:51:29,0.261s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Firefox 98.0,,,2022-04-07 15:51:29,2022-04-07 15:51:29,0.277s,PASSED
closeBrowser(),Firefox 98.0,,,2022-04-07 15:51:29,2022-04-07 15:51:30,0.744s,PASSED
Start listener action : terminateRunningWebDrivers,Firefox 98.0,,,2022-04-07 15:51:30,2022-04-07 15:51:30,0.067s,PASSED
Video,Firefox 98.0,,,2022-04-07 15:51:32,2022-04-07 15:51:32,0.000s,PASSED
