Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Chrome 100.0.4896.127,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-19 15:29:24,2022-04-19 15:30:03,38.952s,PASSED
"comment(""Story: Book an appointment"")",Chrome 100.0.4896.127,,,2022-04-19 15:29:26,2022-04-19 15:29:26,0.008s,PASSED
"comment(""Given that the user has logged into their account"")",Chrome 100.0.4896.127,,,2022-04-19 15:29:26,2022-04-19 15:29:26,0.005s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.127,,,2022-04-19 15:29:26,2022-04-19 15:29:35,9.027s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-19 15:29:35,2022-04-19 15:29:35,0.273s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-19 15:29:35,2022-04-19 15:29:41,5.472s,PASSED
"comment(""And Appointment page is displayed"")",Chrome 100.0.4896.127,,,2022-04-19 15:29:41,2022-04-19 15:29:41,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Chrome 100.0.4896.127,,,2022-04-19 15:29:41,2022-04-19 15:29:42,1.380s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Chrome 100.0.4896.127,,,2022-04-19 15:29:42,2022-04-19 15:29:43,0.789s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Chrome 100.0.4896.127,,,2022-04-19 15:29:43,2022-04-19 15:29:44,0.844s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Chrome 100.0.4896.127,,,2022-04-19 15:29:44,2022-04-19 15:29:44,0.396s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Chrome 100.0.4896.127,,,2022-04-19 15:29:44,2022-04-19 15:29:45,0.815s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Chrome 100.0.4896.127,,,2022-04-19 15:29:45,2022-04-19 15:29:46,0.444s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Chrome 100.0.4896.127,,,2022-04-19 15:29:46,2022-04-19 15:29:46,0.800s,PASSED
click(CommentLabelObject),Chrome 100.0.4896.127,,,2022-04-19 15:29:46,2022-04-19 15:29:47,0.553s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Chrome 100.0.4896.127,,,2022-04-19 15:29:47,2022-04-19 15:29:48,0.994s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Chrome 100.0.4896.127,,,2022-04-19 15:29:48,2022-04-19 15:29:49,0.935s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Chrome 100.0.4896.127,,,2022-04-19 15:29:49,2022-04-19 15:29:49,0.004s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Chrome 100.0.4896.127,,,2022-04-19 15:29:49,2022-04-19 15:29:50,1.352s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Chrome 100.0.4896.127,,,2022-04-19 15:29:50,2022-04-19 15:29:51,0.788s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Chrome 100.0.4896.127,,,2022-04-19 15:29:51,2022-04-19 15:29:57,5.684s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Chrome 100.0.4896.127,,,2022-04-19 15:29:57,2022-04-19 15:29:57,0.381s,PASSED
"comment(""Then he should be able to book a new appointment"")",Chrome 100.0.4896.127,,,2022-04-19 15:29:57,2022-04-19 15:29:57,0.004s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Chrome 100.0.4896.127,,,2022-04-19 15:29:57,2022-04-19 15:29:57,0.449s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Chrome 100.0.4896.127,,,2022-04-19 15:29:57,2022-04-19 15:29:58,0.383s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Chrome 100.0.4896.127,,,2022-04-19 15:29:58,2022-04-19 15:29:58,0.401s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Chrome 100.0.4896.127,,,2022-04-19 15:29:58,2022-04-19 15:29:59,0.551s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Chrome 100.0.4896.127,,,2022-04-19 15:29:59,2022-04-19 15:29:59,0.359s,PASSED
closeBrowser(),Chrome 100.0.4896.127,,,2022-04-19 15:29:59,2022-04-19 15:30:00,1.233s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.127,,,2022-04-19 15:30:00,2022-04-19 15:30:01,0.106s,PASSED
Video,Chrome 100.0.4896.127,,,2022-04-19 15:30:03,2022-04-19 15:30:03,0.001s,PASSED
