Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"comment(""When he fills in valid information in Appointment page"")",Chrome 100.0.4896.127,,,2022-04-19 14:52:40,2022-04-19 14:52:40,0.004s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Chrome 100.0.4896.127,,,2022-04-19 14:52:40,2022-04-19 14:52:40,0.872s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Chrome 100.0.4896.127,,,2022-04-19 14:52:40,2022-04-19 14:52:41,0.773s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Chrome 100.0.4896.127,,,2022-04-19 14:52:41,2022-04-19 14:52:46,4.964s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Chrome 100.0.4896.127,,,2022-04-19 14:52:46,2022-04-19 14:52:47,0.399s,PASSED
"comment(""Then he should be able to book a new appointment"")",Chrome 100.0.4896.127,,,2022-04-19 14:52:47,2022-04-19 14:52:47,0.004s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Chrome 100.0.4896.127,,,2022-04-19 14:52:47,2022-04-19 14:52:47,0.336s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Chrome 100.0.4896.127,,,2022-04-19 14:52:47,2022-04-19 14:52:47,0.397s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Chrome 100.0.4896.127,,,2022-04-19 14:52:47,2022-04-19 14:52:48,0.405s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Chrome 100.0.4896.127,,,2022-04-19 14:52:48,2022-04-19 14:52:48,0.489s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Chrome 100.0.4896.127,,,2022-04-19 14:52:48,2022-04-19 14:52:49,0.510s,PASSED
closeBrowser(),Chrome 100.0.4896.127,,,2022-04-19 14:52:49,2022-04-19 14:52:50,1.282s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.127,,,2022-04-19 14:52:50,2022-04-19 14:52:50,0.144s,PASSED
Video,Chrome 100.0.4896.127,,,2022-04-19 14:52:52,2022-04-19 14:52:52,0.000s,PASSED
