Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Chrome 100.0.4896.75,,,2022-04-07 15:41:22,2022-04-07 15:41:23,0.677s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Chrome 100.0.4896.75,,,2022-04-07 15:41:23,2022-04-07 15:41:23,0.002s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 15:41:23,2022-04-07 15:41:24,1.002s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 15:41:24,2022-04-07 15:41:25,0.745s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Chrome 100.0.4896.75,,,2022-04-07 15:41:25,2022-04-07 15:41:29,4.061s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Chrome 100.0.4896.75,,,2022-04-07 15:41:29,2022-04-07 15:41:29,0.378s,PASSED
"comment(""Then he should be able to book a new appointment"")",Chrome 100.0.4896.75,,,2022-04-07 15:41:29,2022-04-07 15:41:29,0.004s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:41:29,2022-04-07 15:41:30,0.393s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:41:30,2022-04-07 15:41:30,0.490s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:41:30,2022-04-07 15:41:30,0.281s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:41:30,2022-04-07 15:41:31,0.392s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:41:31,2022-04-07 15:41:31,0.397s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 15:41:31,2022-04-07 15:41:32,1.204s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 15:41:32,2022-04-07 15:41:32,0.056s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 15:41:35,2022-04-07 15:41:35,0.000s,PASSED
