Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_Login/btn_Login""))",Firefox 98.0,,,2022-04-07 15:42:07,2022-04-07 15:42:08,0.913s,PASSED
"comment(""Then he should be able to login successfully"")",Firefox 98.0,,,2022-04-07 15:42:08,2022-04-07 15:42:08,0.004s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Firefox 98.0,,,2022-04-07 15:42:08,2022-04-07 15:42:09,0.481s,PASSED
closeBrowser(),Firefox 98.0,,,2022-04-07 15:42:09,2022-04-07 15:42:10,0.741s,PASSED
Start listener action : terminateRunningWebDrivers,Firefox 98.0,,,2022-04-07 15:42:10,2022-04-07 15:42:10,0.070s,PASSED
Video,Firefox 98.0,,,2022-04-07 15:42:12,2022-04-07 15:42:12,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Firefox 98.0,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-07 15:42:12,2022-04-07 15:42:41,29.557s,PASSED
"comment(""Story: Book an appointment"")",Firefox 98.0,,,2022-04-07 15:42:12,2022-04-07 15:42:12,0.005s,PASSED
"comment(""Given that the user has logged into their account"")",Firefox 98.0,,,2022-04-07 15:42:12,2022-04-07 15:42:12,0.004s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-07 15:42:12,2022-04-07 15:42:20,7.439s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-07 15:42:20,2022-04-07 15:42:20,0.524s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Firefox 98.0,,,2022-04-07 15:42:20,2022-04-07 15:42:24,3.934s,PASSED
"comment(""And Appointment page is displayed"")",Firefox 98.0,,,2022-04-07 15:42:24,2022-04-07 15:42:24,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-07 15:42:24,2022-04-07 15:42:25,0.609s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Firefox 98.0,,,2022-04-07 15:42:25,2022-04-07 15:42:25,0.730s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Firefox 98.0,,,2022-04-07 15:42:25,2022-04-07 15:42:26,0.438s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Firefox 98.0,,,2022-04-07 15:42:26,2022-04-07 15:42:26,0.490s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Firefox 98.0,,,2022-04-07 15:42:26,2022-04-07 15:42:27,0.428s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Firefox 98.0,,,2022-04-07 15:42:27,2022-04-07 15:42:27,0.488s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Firefox 98.0,,,2022-04-07 15:42:27,2022-04-07 15:42:28,0.822s,PASSED
click(CommentLabelObject),Firefox 98.0,,,2022-04-07 15:42:28,2022-04-07 15:42:29,0.658s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Firefox 98.0,,,2022-04-07 15:42:29,2022-04-07 15:42:29,0.438s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Firefox 98.0,,,2022-04-07 15:42:29,2022-04-07 15:42:30,0.509s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Firefox 98.0,,,2022-04-07 15:42:30,2022-04-07 15:42:30,0.004s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-07 15:42:30,2022-04-07 15:42:30,0.677s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Firefox 98.0,,,2022-04-07 15:42:30,2022-04-07 15:42:31,0.612s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Firefox 98.0,,,2022-04-07 15:42:31,2022-04-07 15:42:36,5.348s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Firefox 98.0,,,2022-04-07 15:42:36,2022-04-07 15:42:37,0.326s,PASSED
"comment(""Then he should be able to book a new appointment"")",Firefox 98.0,,,2022-04-07 15:42:37,2022-04-07 15:42:37,0.002s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Firefox 98.0,,,2022-04-07 15:42:37,2022-04-07 15:42:37,0.290s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Firefox 98.0,,,2022-04-07 15:42:37,2022-04-07 15:42:37,0.271s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Firefox 98.0,,,2022-04-07 15:42:37,2022-04-07 15:42:38,0.277s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Firefox 98.0,,,2022-04-07 15:42:38,2022-04-07 15:42:38,0.278s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Firefox 98.0,,,2022-04-07 15:42:38,2022-04-07 15:42:38,0.308s,PASSED
closeBrowser(),Firefox 98.0,,,2022-04-07 15:42:38,2022-04-07 15:42:39,0.911s,PASSED
Start listener action : terminateRunningWebDrivers,Firefox 98.0,,,2022-04-07 15:42:39,2022-04-07 15:42:39,0.055s,PASSED
Video,Firefox 98.0,,,2022-04-07 15:42:41,2022-04-07 15:42:41,0.001s,PASSED
