Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Firefox 98.0,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-07 17:08:07,2022-04-07 17:08:37,29.663s,PASSED
"comment(""Story: Book an appointment"")",Firefox 98.0,,,2022-04-07 17:08:08,2022-04-07 17:08:08,0.003s,PASSED
"comment(""Given that the user has logged into their account"")",Firefox 98.0,,,2022-04-07 17:08:08,2022-04-07 17:08:08,0.003s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-07 17:08:08,2022-04-07 17:08:16,7.813s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-07 17:08:16,2022-04-07 17:08:16,0.509s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Firefox 98.0,,,2022-04-07 17:08:16,2022-04-07 17:08:20,3.742s,PASSED
"comment(""And Appointment page is displayed"")",Firefox 98.0,,,2022-04-07 17:08:20,2022-04-07 17:08:20,0.005s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-07 17:08:20,2022-04-07 17:08:21,0.634s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Firefox 98.0,,,2022-04-07 17:08:21,2022-04-07 17:08:21,0.770s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Firefox 98.0,,,2022-04-07 17:08:21,2022-04-07 17:08:22,0.451s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Firefox 98.0,,,2022-04-07 17:08:22,2022-04-07 17:08:22,0.513s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Firefox 98.0,,,2022-04-07 17:08:22,2022-04-07 17:08:23,0.435s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Firefox 98.0,,,2022-04-07 17:08:23,2022-04-07 17:08:23,0.502s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Firefox 98.0,,,2022-04-07 17:08:23,2022-04-07 17:08:24,0.814s,PASSED
click(CommentLabelObject),Firefox 98.0,,,2022-04-07 17:08:24,2022-04-07 17:08:25,0.666s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Firefox 98.0,,,2022-04-07 17:08:25,2022-04-07 17:08:25,0.482s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Firefox 98.0,,,2022-04-07 17:08:25,2022-04-07 17:08:26,0.528s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Firefox 98.0,,,2022-04-07 17:08:26,2022-04-07 17:08:26,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-07 17:08:26,2022-04-07 17:08:27,0.733s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Firefox 98.0,,,2022-04-07 17:08:27,2022-04-07 17:08:27,0.649s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Firefox 98.0,,,2022-04-07 17:08:27,2022-04-07 17:08:32,5.035s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Firefox 98.0,,,2022-04-07 17:08:32,2022-04-07 17:08:33,0.315s,PASSED
"comment(""Then he should be able to book a new appointment"")",Firefox 98.0,,,2022-04-07 17:08:33,2022-04-07 17:08:33,0.002s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Firefox 98.0,,,2022-04-07 17:08:33,2022-04-07 17:08:33,0.287s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Firefox 98.0,,,2022-04-07 17:08:33,2022-04-07 17:08:33,0.263s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Firefox 98.0,,,2022-04-07 17:08:33,2022-04-07 17:08:33,0.269s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Firefox 98.0,,,2022-04-07 17:08:33,2022-04-07 17:08:34,0.264s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Firefox 98.0,,,2022-04-07 17:08:34,2022-04-07 17:08:34,0.276s,PASSED
closeBrowser(),Firefox 98.0,,,2022-04-07 17:08:34,2022-04-07 17:08:35,0.875s,PASSED
Start listener action : terminateRunningWebDrivers,Firefox 98.0,,,2022-04-07 17:08:35,2022-04-07 17:08:35,0.062s,PASSED
Video,Firefox 98.0,,,2022-04-07 17:08:37,2022-04-07 17:08:37,0.000s,PASSED
