Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"comment(""And Appointment page is displayed"")",Firefox 98.0,,,2022-04-19 15:31:13,2022-04-19 15:31:13,0.005s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-19 15:31:13,2022-04-19 15:31:14,0.770s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Firefox 98.0,,,2022-04-19 15:31:14,2022-04-19 15:31:14,0.771s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Firefox 98.0,,,2022-04-19 15:31:14,2022-04-19 15:31:15,0.593s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Firefox 98.0,,,2022-04-19 15:31:15,2022-04-19 15:31:16,0.579s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Firefox 98.0,,,2022-04-19 15:31:16,2022-04-19 15:31:16,0.455s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Firefox 98.0,,,2022-04-19 15:31:16,2022-04-19 15:31:16,0.502s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Firefox 98.0,,,2022-04-19 15:31:16,2022-04-19 15:31:17,0.847s,PASSED
click(CommentLabelObject),Firefox 98.0,,,2022-04-19 15:31:17,2022-04-19 15:31:18,0.668s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Firefox 98.0,,,2022-04-19 15:31:18,2022-04-19 15:31:18,0.459s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Firefox 98.0,,,2022-04-19 15:31:18,2022-04-19 15:31:19,0.539s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Firefox 98.0,,,2022-04-19 15:31:19,2022-04-19 15:31:19,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-19 15:31:19,2022-04-19 15:31:20,0.750s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Firefox 98.0,,,2022-04-19 15:31:20,2022-04-19 15:31:20,0.658s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Firefox 98.0,,,2022-04-19 15:31:20,2022-04-19 15:31:27,6.536s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Firefox 98.0,,,2022-04-19 15:31:27,2022-04-19 15:31:27,0.358s,PASSED
"comment(""Then he should be able to book a new appointment"")",Firefox 98.0,,,2022-04-19 15:31:27,2022-04-19 15:31:27,0.003s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Firefox 98.0,,,2022-04-19 15:31:27,2022-04-19 15:31:28,0.296s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Firefox 98.0,,,2022-04-19 15:31:28,2022-04-19 15:31:28,0.303s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Firefox 98.0,,,2022-04-19 15:31:28,2022-04-19 15:31:28,0.507s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Firefox 98.0,,,2022-04-19 15:31:28,2022-04-19 15:31:29,0.313s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Firefox 98.0,,,2022-04-19 15:31:29,2022-04-19 15:31:29,0.317s,PASSED
closeBrowser(),Firefox 98.0,,,2022-04-19 15:31:29,2022-04-19 15:31:30,0.876s,PASSED
Start listener action : terminateRunningWebDrivers,Firefox 98.0,,,2022-04-19 15:31:30,2022-04-19 15:31:30,0.080s,PASSED
Video,Firefox 98.0,,,2022-04-19 15:31:32,2022-04-19 15:31:32,0.000s,PASSED
