Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Firefox 98.0,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-19 13:38:51,2022-04-19 13:39:27,35.575s,PASSED
"comment(""Story: Book an appointment"")",Firefox 98.0,,,2022-04-19 13:38:52,2022-04-19 13:38:52,0.008s,PASSED
"comment(""Given that the user has logged into their account"")",Firefox 98.0,,,2022-04-19 13:38:52,2022-04-19 13:38:52,0.003s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-19 13:38:52,2022-04-19 13:39:03,10.425s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-19 13:39:03,2022-04-19 13:39:03,0.515s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Firefox 98.0,,,2022-04-19 13:39:03,2022-04-19 13:39:07,4.149s,PASSED
"comment(""And Appointment page is displayed"")",Firefox 98.0,,,2022-04-19 13:39:07,2022-04-19 13:39:07,0.004s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-19 13:39:07,2022-04-19 13:39:08,0.872s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Firefox 98.0,,,2022-04-19 13:39:08,2022-04-19 13:39:09,0.836s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Firefox 98.0,,,2022-04-19 13:39:09,2022-04-19 13:39:10,0.587s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Firefox 98.0,,,2022-04-19 13:39:10,2022-04-19 13:39:10,0.518s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Firefox 98.0,,,2022-04-19 13:39:10,2022-04-19 13:39:11,0.466s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Firefox 98.0,,,2022-04-19 13:39:11,2022-04-19 13:39:11,0.487s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Firefox 98.0,,,2022-04-19 13:39:11,2022-04-19 13:39:12,0.894s,PASSED
click(CommentLabelObject),Firefox 98.0,,,2022-04-19 13:39:12,2022-04-19 13:39:13,0.664s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Firefox 98.0,,,2022-04-19 13:39:13,2022-04-19 13:39:13,0.447s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Firefox 98.0,,,2022-04-19 13:39:13,2022-04-19 13:39:14,0.544s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Firefox 98.0,,,2022-04-19 13:39:14,2022-04-19 13:39:14,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-19 13:39:14,2022-04-19 13:39:14,0.793s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Firefox 98.0,,,2022-04-19 13:39:14,2022-04-19 13:39:15,0.661s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Firefox 98.0,,,2022-04-19 13:39:15,2022-04-19 13:39:21,6.280s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Firefox 98.0,,,2022-04-19 13:39:21,2022-04-19 13:39:22,0.426s,PASSED
"comment(""Then he should be able to book a new appointment"")",Firefox 98.0,,,2022-04-19 13:39:22,2022-04-19 13:39:22,0.003s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Firefox 98.0,,,2022-04-19 13:39:22,2022-04-19 13:39:22,0.310s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Firefox 98.0,,,2022-04-19 13:39:22,2022-04-19 13:39:22,0.378s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Firefox 98.0,,,2022-04-19 13:39:22,2022-04-19 13:39:23,0.304s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Firefox 98.0,,,2022-04-19 13:39:23,2022-04-19 13:39:23,0.287s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Firefox 98.0,,,2022-04-19 13:39:23,2022-04-19 13:39:23,0.352s,PASSED
closeBrowser(),Firefox 98.0,,,2022-04-19 13:39:23,2022-04-19 13:39:24,0.923s,PASSED
Start listener action : terminateRunningWebDrivers,Firefox 98.0,,,2022-04-19 13:39:24,2022-04-19 13:39:24,0.107s,PASSED
Video,Firefox 98.0,,,2022-04-19 13:39:27,2022-04-19 13:39:27,0.001s,PASSED
