Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-07 16:22:28,2022-04-07 16:22:59,31.440s,PASSED
"comment(""Story: Book an appointment"")",Chrome 100.0.4896.75,,,2022-04-07 16:22:28,2022-04-07 16:22:28,0.003s,PASSED
"comment(""Given that the user has logged into their account"")",Chrome 100.0.4896.75,,,2022-04-07 16:22:28,2022-04-07 16:22:28,0.004s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 16:22:28,2022-04-07 16:22:36,8.106s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 16:22:36,2022-04-07 16:22:37,0.149s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-07 16:22:37,2022-04-07 16:22:41,4.243s,PASSED
"comment(""And Appointment page is displayed"")",Chrome 100.0.4896.75,,,2022-04-07 16:22:41,2022-04-07 16:22:41,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 16:22:41,2022-04-07 16:22:42,0.922s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Chrome 100.0.4896.75,,,2022-04-07 16:22:42,2022-04-07 16:22:42,0.590s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Chrome 100.0.4896.75,,,2022-04-07 16:22:42,2022-04-07 16:22:43,0.720s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Chrome 100.0.4896.75,,,2022-04-07 16:22:43,2022-04-07 16:22:43,0.322s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Chrome 100.0.4896.75,,,2022-04-07 16:22:43,2022-04-07 16:22:44,0.658s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Chrome 100.0.4896.75,,,2022-04-07 16:22:44,2022-04-07 16:22:44,0.315s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Chrome 100.0.4896.75,,,2022-04-07 16:22:44,2022-04-07 16:22:45,0.818s,PASSED
click(CommentLabelObject),Chrome 100.0.4896.75,,,2022-04-07 16:22:45,2022-04-07 16:22:46,0.550s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Chrome 100.0.4896.75,,,2022-04-07 16:22:46,2022-04-07 16:22:47,0.963s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Chrome 100.0.4896.75,,,2022-04-07 16:22:47,2022-04-07 16:22:47,0.581s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Chrome 100.0.4896.75,,,2022-04-07 16:22:47,2022-04-07 16:22:47,0.002s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 16:22:47,2022-04-07 16:22:48,1.003s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 16:22:48,2022-04-07 16:22:49,0.791s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Chrome 100.0.4896.75,,,2022-04-07 16:22:49,2022-04-07 16:22:53,4.302s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Chrome 100.0.4896.75,,,2022-04-07 16:22:53,2022-04-07 16:22:54,0.385s,PASSED
"comment(""Then he should be able to book a new appointment"")",Chrome 100.0.4896.75,,,2022-04-07 16:22:54,2022-04-07 16:22:54,0.003s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Chrome 100.0.4896.75,,,2022-04-07 16:22:54,2022-04-07 16:22:54,0.332s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Chrome 100.0.4896.75,,,2022-04-07 16:22:54,2022-04-07 16:22:54,0.385s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Chrome 100.0.4896.75,,,2022-04-07 16:22:54,2022-04-07 16:22:55,0.493s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Chrome 100.0.4896.75,,,2022-04-07 16:22:55,2022-04-07 16:22:55,0.298s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Chrome 100.0.4896.75,,,2022-04-07 16:22:55,2022-04-07 16:22:56,0.493s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 16:22:56,2022-04-07 16:22:57,1.266s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 16:22:57,2022-04-07 16:22:57,0.069s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 16:22:59,2022-04-07 16:22:59,0.001s,PASSED
