Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Chrome 100.0.4896.127,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-19 15:09:01,2022-04-19 15:09:39,37.064s,PASSED
"comment(""Story: Book an appointment"")",Chrome 100.0.4896.127,,,2022-04-19 15:09:02,2022-04-19 15:09:02,0.008s,PASSED
"comment(""Given that the user has logged into their account"")",Chrome 100.0.4896.127,,,2022-04-19 15:09:02,2022-04-19 15:09:02,0.005s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.127,,,2022-04-19 15:09:02,2022-04-19 15:09:09,6.816s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-19 15:09:09,2022-04-19 15:09:10,0.306s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-19 15:09:10,2022-04-19 15:09:14,4.920s,PASSED
"comment(""And Appointment page is displayed"")",Chrome 100.0.4896.127,,,2022-04-19 15:09:14,2022-04-19 15:09:14,0.004s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Chrome 100.0.4896.127,,,2022-04-19 15:09:14,2022-04-19 15:09:17,2.145s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Chrome 100.0.4896.127,,,2022-04-19 15:09:17,2022-04-19 15:09:17,0.826s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Chrome 100.0.4896.127,,,2022-04-19 15:09:17,2022-04-19 15:09:18,0.908s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Chrome 100.0.4896.127,,,2022-04-19 15:09:18,2022-04-19 15:09:19,0.339s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Chrome 100.0.4896.127,,,2022-04-19 15:09:19,2022-04-19 15:09:20,0.895s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Chrome 100.0.4896.127,,,2022-04-19 15:09:20,2022-04-19 15:09:20,0.440s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Chrome 100.0.4896.127,,,2022-04-19 15:09:20,2022-04-19 15:09:21,1.122s,PASSED
click(CommentLabelObject),Chrome 100.0.4896.127,,,2022-04-19 15:09:21,2022-04-19 15:09:22,0.499s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Chrome 100.0.4896.127,,,2022-04-19 15:09:22,2022-04-19 15:09:23,1.114s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Chrome 100.0.4896.127,,,2022-04-19 15:09:23,2022-04-19 15:09:24,1.021s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Chrome 100.0.4896.127,,,2022-04-19 15:09:24,2022-04-19 15:09:24,0.004s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Chrome 100.0.4896.127,,,2022-04-19 15:09:24,2022-04-19 15:09:25,1.684s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Chrome 100.0.4896.127,,,2022-04-19 15:09:25,2022-04-19 15:09:26,1.020s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Chrome 100.0.4896.127,,,2022-04-19 15:09:26,2022-04-19 15:09:33,6.137s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Chrome 100.0.4896.127,,,2022-04-19 15:09:33,2022-04-19 15:09:33,0.443s,PASSED
"comment(""Then he should be able to book a new appointment"")",Chrome 100.0.4896.127,,,2022-04-19 15:09:33,2022-04-19 15:09:33,0.004s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Chrome 100.0.4896.127,,,2022-04-19 15:09:33,2022-04-19 15:09:34,0.558s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Chrome 100.0.4896.127,,,2022-04-19 15:09:34,2022-04-19 15:09:34,0.307s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Chrome 100.0.4896.127,,,2022-04-19 15:09:34,2022-04-19 15:09:34,0.398s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Chrome 100.0.4896.127,,,2022-04-19 15:09:34,2022-04-19 15:09:35,0.319s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Chrome 100.0.4896.127,,,2022-04-19 15:09:35,2022-04-19 15:09:35,0.394s,PASSED
closeBrowser(),Chrome 100.0.4896.127,,,2022-04-19 15:09:35,2022-04-19 15:09:36,1.286s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.127,,,2022-04-19 15:09:36,2022-04-19 15:09:36,0.111s,PASSED
Video,Chrome 100.0.4896.127,,,2022-04-19 15:09:39,2022-04-19 15:09:39,0.000s,PASSED
