Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 15:12:12,2022-04-07 15:12:13,1.536s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 15:12:13,2022-04-07 15:12:13,0.110s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 15:12:15,2022-04-07 15:12:15,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-07 15:12:15,2022-04-07 15:13:01,45.652s,PASSED
"comment(""Story: Book an appointment"")",Chrome 100.0.4896.75,,,2022-04-07 15:12:16,2022-04-07 15:12:16,0.010s,PASSED
"comment(""Given that the user has logged into their account"")",Chrome 100.0.4896.75,,,2022-04-07 15:12:16,2022-04-07 15:12:16,0.004s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 15:12:16,2022-04-07 15:12:25,9.093s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 15:12:25,2022-04-07 15:12:25,0.160s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-07 15:12:25,2022-04-07 15:12:30,4.522s,PASSED
"comment(""And Appointment page is displayed"")",Chrome 100.0.4896.75,,,2022-04-07 15:12:30,2022-04-07 15:12:30,0.005s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 15:12:30,2022-04-07 15:12:31,1.068s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Chrome 100.0.4896.75,,,2022-04-07 15:12:31,2022-04-07 15:12:32,0.590s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Chrome 100.0.4896.75,,,2022-04-07 15:12:32,2022-04-07 15:12:32,0.700s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Chrome 100.0.4896.75,,,2022-04-07 15:12:32,2022-04-07 15:12:33,0.406s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Chrome 100.0.4896.75,,,2022-04-07 15:12:33,2022-04-07 15:12:34,0.861s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Chrome 100.0.4896.75,,,2022-04-07 15:12:34,2022-04-07 15:12:34,0.462s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Chrome 100.0.4896.75,,,2022-04-07 15:12:34,2022-04-07 15:12:35,1.031s,PASSED
click(CommentLabelObject),Chrome 100.0.4896.75,,,2022-04-07 15:12:35,2022-04-07 15:12:36,0.659s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Chrome 100.0.4896.75,,,2022-04-07 15:12:36,2022-04-07 15:12:37,0.901s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Chrome 100.0.4896.75,,,2022-04-07 15:12:37,2022-04-07 15:12:37,0.872s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Chrome 100.0.4896.75,,,2022-04-07 15:12:37,2022-04-07 15:12:37,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 15:12:37,2022-04-07 15:12:38,1.026s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 15:12:38,2022-04-07 15:12:39,0.715s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Chrome 100.0.4896.75,,,2022-04-07 15:12:39,2022-04-07 15:12:45,6.219s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Chrome 100.0.4896.75,,,2022-04-07 15:12:45,2022-04-07 15:12:48,2.155s,PASSED
"comment(""Then he should be able to book a new appointment"")",Chrome 100.0.4896.75,,,2022-04-07 15:12:48,2022-04-07 15:12:48,0.003s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:12:48,2022-04-07 15:12:50,1.921s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:12:50,2022-04-07 15:12:51,1.928s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:12:51,2022-04-07 15:12:53,2.028s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:12:53,2022-04-07 15:12:55,1.971s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:12:55,2022-04-07 15:12:57,2.024s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 15:12:57,2022-04-07 15:12:59,1.287s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 15:12:59,2022-04-07 15:12:59,0.152s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 15:13:01,2022-04-07 15:13:01,0.001s,PASSED
